			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "3"
			forcefield_regen_cooldown "0.840000033"
			reflect_damage "1.07000005"
			resistance_all "1.07000005"
			resistance_physical "1.09000003"
			resistance_fire "1.09000003"
			resistance_energy "1.09000003"
			resistance_cryo "1.09000003"
			resistance_area "1.09000003"
		}

	}

}

items/upgrades/anti_corrosive_armor_superior_item
{
	EntityModDesc
	{
		boost_values
		{
			resistance_acid "22,25"
		}

		entity_mods
		{
			health "20.000"
			health_regen "3.000"
			forcefield "30.000"
			forcefield_regen_cooldown "-11.000%"
			reflect_damage "7.000%"
			resistance_all "8.000%"
			resistance_physical "12.000%"
			resistance_fire "12.000%"
			resistance_energy "12.000%"
			resistance_acid "20.000%"
			resistance_cryo "12.000%"
			resistance_area "12.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			reflect_damage "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "4"
			forcefield_regen_cooldown "0.800000012"
			reflect_damage "1.09000003"
			resistance_all "1.11000001"
			resistance_physical "1.19000006"
			resistance_fire "1.19000006"
			resistance_energy "1.19000006"
			resistance_cryo "1.19000006"
			resistance_area "1.19000006"
		}

		rarity "SUPERIOR"
	}

}

items/upgrades/armor_plating_advanced_item
{
	EntityModDesc
	{
		boost_values
		{
			health "35,45"
		}

		entity_mods
		{
			health "30.000"
			health_regen "2.500"
			forcefield "22.000"
			forcefield_regen_cooldown "-10.000%"
			reflect_damage "6.000%"
			resistance_all "4.000%"
			resistance_physical "10.000%"
			resistance_fire "10.000%"
			resistance_energy "10.000%"
			resistance_acid "10.000%"
			resistance_cryo "10.000%"
			resistance_area "10.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			reflect_damage "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "3.5"
			forcefield_regen_cooldown "0.819999993"
			reflect_damage "1.08000004"
			resistance_physical "1.13999999"
			resistance_fire "1.13999999"
			resistance_energy "1.13999999"
			resistance_acid "1.13999999"
			resistance_cryo "1.13999999"
			resistance_area "1.13999999"
		}

		rarity "ADVANCED"
	}

}

items/upgrades/armor_plating_extreme_item
{
	EntityModDesc
	{
		boost_values
		{
			health "55,70"
		}

		entity_mods
		{
			health "50.000"
			health_regen "3.500"
			forcefield "37.000"
			forcefield_regen_cooldown "-12.000%"
			reflect_damage "8.000%"
			resistance_all "8.000%"
			resistance_physical "15.000%"
			resistance_fire "15.000%"
			resistance_energy "15.000%"
			resistance_acid "15.000%"
			resistance_cryo "15.000%"
			resistance_area "15.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			reflect_damage "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "4.5"
			forcefield_regen_cooldown "0.779999971"
			reflect_damage "1.10000002"
			resistance_physical "1.24000001"
			resistance_fire "1.24000001"
			resistance_energy "1.24000001"
			resistance_acid "1.24000001"
			resistance_cryo "1.24000001"
			resistance_area "1.24000001"
		}

		rarity "EXTREME"
	}

}

items/upgrades/armor_plating_standard_item
{
	EntityModDesc
	{
		boost_values
		{
			health "25,35"
		}

		entity_mods
		{
			health "20.000"
			health_regen "2.000"
			forcefield "15.000"
			forcefield_regen_cooldown "-9.000%"
			reflect_damage "5.000%"
			resistance_all "3.000%"
			resistance_physical "7.000%"
			resistance_fire "7.000%"
			resistance_energy "7.000%"
			resistance_acid "7.000%"
			resistance_cryo "7.000%"
			resistance_area "7.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			reflect_damage "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "3"
			forcefield_regen_cooldown "0.840000033"
			reflect_damage "1.07000005"
			resistance_physical "1.09000003"
			resistance_fire "1.09000003"
			resistance_energy "1.09000003"
			resistance_acid "1.09000003"
			resistance_cryo "1.09000003"
			resistance_area "1.09000003"
		}

	}

}

items/upgrades/armor_plating_superior_item
{
	EntityModDesc
	{
		boost_values
		{
			health "45,55"
		}

		entity_mods
		{
			health "40.000"
			health_regen "3.000"
			forcefield "30.000"
			forcefield_regen_cooldown "-11.000%"
			reflect_damage "7.000%"
			resistance_all "6.000%"
			resistance_physical "12.000%"
			resistance_fire "12.000%"
			resistance_energy "12.000%"
			resistance_acid "12.000%"
			resistance_cryo "12.000%"
			resistance_area "12.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			reflect_damage "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "4"
			forcefield_regen_cooldown "0.800000012"
			reflect_damage "1.09000003"
			resistance_physical "1.19000006"
			resistance_fire "1.19000006"
			resistance_energy "1.19000006"
			resistance_acid "1.19000006"
			resistance_cryo "1.19000006"
			resistance_area "1.19000006"
		}

		rarity "SUPERIOR"
	}

}

items/upgrades/attack_gear_advanced_item
{
	EntityModDesc
	{
		boost_values
		{
			item_cooldowns "-12,-16"
		}

		entity_mods
		{
			health "19.000"
			health_regen "2.500"
			forcefield "29.000"
			radar_range "40.000%"
			loot_mods_chance "11.000%"
			loot_resources_chance "15.000%"
			movement_speed "9.000%"
			item_cooldowns "-10.000%"
			reflect_damage "6.000%"
			resistance_all "6.000%"
			attack_drone "1.000"
			loot_equipment_chance "15.000%"
		}

		mod_flags
		{
			health "random"
			health_regen "random"
			forcefield "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			radar_range "random"
			loot_resources_chance "random"
			movement_speed "random"
			reflect_damage "random"
			resistance_all "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			health "29"
			health_regen "3.5"
			forcefield "44"
			radar_range "1.64999998"
			loot_resources_chance "1.28999996"
			movement_speed "1.12"
			reflect_damage "1.08000004"
			resistance_all "1.09000003"
			loot_equipment_chance "1.28999996"
		}

		rarity "ADVANCED"
	}

}

items/upgrades/attack_gear_extreme_item
{
	EntityModDesc
	{
		boost_values
		{
			item_cooldowns "-16,-20"
		}

		entity_mods
		{
			health "30.000"
			health_regen "3.500"
			forcefield "45.000"
			radar_range "60.000%"
			loot_mods_chance "21.000%"
			loot_resources_chance "25.000%"
			movement_speed "13.000%"
			item_cooldowns "-14.000%"
			reflect_damage "8.000%"
			resistance_all "10.000%"
			attack_drone "1.000"
			loot_equipment_chance "25.000%"
		}

		mod_flags
		{
			health "random"
			health_regen "random"
			forcefield "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			radar_range "random"
			loot_resources_chance "random"
			movement_speed "random"
			reflect_damage "random"
			resistance_all "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			health "49"
			health_regen "4.5"
			forcefield "74"
			radar_range "1.89999998"
			loot_resources_chance "1.49000001"
			movement_speed "1.19000006"
			reflect_damage "1.10000002"
			resistance_all "1.13"
			loot_equipment_chance "1.49000001"
		}

		rarity "EXTREME"
	}

}

items/upgrades/attack_gear_standard_item
{
	EntityModDesc
	{
		boost_values
		{
			item_cooldowns "-10,-14"
		}

		entity_mods
		{
			health "14.000"
			health_regen "2.000"
			forcefield "21.000"
			radar_range "30.000%"
			loot_mods_chance "7.000%"
			loot_resources_chance "10.000%"
			movement_speed "7.000%"
			item_cooldowns "-8.000%"
			reflect_damage "5.000%"
			resistance_all "4.000%"
			attack_drone "1.000"
			loot_equipment_chance "10.000%"
		}

		mod_flags
		{
			health "random"
			health_regen "random"
			forcefield "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			radar_range "random"
			loot_resources_chance "random"
			movement_speed "random"
			reflect_damage "random"
			resistance_all "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			health "19"
			health_regen "3"
			forcefield "29"
			radar_range "1.45000005"
			loot_resources_chance "1.19000006"
			movement_speed "1.09000003"
			reflect_damage "1.07000005"
			resistance_all "1.07000005"
			loot_equipment_chance "1.19000006"
		}

	}

}

items/upgrades/attack_gear_superior_item
{
	EntityModDesc
	{
		boost_values
		{
			item_cooldowns "-14,-18"
		}

		entity_mods
		{
			health "24.000"
			health_regen "3.000"
			forcefield "36.000"
			radar_range "50.000%"
			loot_mods_chance "16.000%"
			loot_resources_chance "20.000%"
			movement_speed "11.000%"
			item_cooldowns "-12.000%"
			reflect_damage "7.000%"
			resistance_all "8.000%"
			attack_drone "1.000"
			loot_equipment_chance "20.000%"
		}

		mod_flags
		{
			health "random"
			health_regen "random"
			forcefield "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			radar_range "random"
			loot_resources_chance "random"
			movement_speed "random"
			reflect_damage "random"
			resistance_all "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			health "39"
			health_regen "4"
			forcefield "59"
			radar_range "1.75"
			loot_resources_chance "1.38999999"
			movement_speed "1.15999997"
			reflect_damage "1.09000003"
			resistance_all "1.11000001"
			loot_equipment_chance "1.38999999"
		}

		rarity "SUPERIOR"
	}

}

items/upgrades/defense_gear_advanced_item
{
	EntityModDesc
	{
		boost_values
		{
			resistance_all "12,14"
		}

		entity_mods
		{
			health "15.000"
			health_regen "2.500"
			forcefield "29.000"
			radar_range "40.000%"
			movement_speed "9.000%"
			item_cooldowns "-7.000%"
			reflect_damage "6.000%"
			resistance_all "10.000%"
			defense_drone "1.000"
			resistance_physical "10.000%"
			resistance_fire "10.000%"
			resistance_energy "10.000%"
			resistance_acid "10.000%"
			resistance_cryo "10.000%"
			resistance_area "10.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			radar_range "random"
			movement_speed "random"
			item_cooldowns "random"
			reflect_damage "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "3.5"
			forcefield "44"
			radar_range "1.64999998"
			movement_speed "1.12"
			item_cooldowns "0.904999971"
			reflect_damage "1.08000004"
			resistance_physical "1.13999999"
			resistance_fire "1.13999999"
			resistance_energy "1.13999999"
			resistance_acid "1.13999999"
			resistance_cryo "1.13999999"
			resistance_area "1.13999999"
		}

		rarity "ADVANCED"
	}

}

items/upgrades/defense_gear_extreme_item
{
	EntityModDesc
	{
		boost_values
		{
			resistance_all "16,18"
		}

		entity_mods
		{
			health "25.000"
			health_regen "3.500"
			forcefield "45.000"
			radar_range "60.000%"
			movement_speed "13.000%"
			item_cooldowns "-9.000%"
			reflect_damage "8.000%"
			resistance_all "14.000%"
			defense_drone "1.000"
			resistance_physical "15.000%"
			resistance_fire "15.000%"
			resistance_energy "15.000%"
			resistance_acid "15.000%"
			resistance_cryo "15.000%"
			resistance_area "15.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			radar_range "random"
			movement_speed "random"
			item_cooldowns "random"
			reflect_damage "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "4.5"
			forcefield "74"
			radar_range "1.89999998"
			movement_speed "1.19000006"
			item_cooldowns "0.870000005"
			reflect_damage "1.10000002"
			resistance_physical "1.24000001"
			resistance_fire "1.24000001"
			resistance_energy "1.24000001"
			resistance_acid "1.24000001"
			resistance_cryo "1.24000001"
			resistance_area "1.24000001"
		}

		rarity "EXTREME"
	}

}

items/upgrades/defense_gear_standard_item
{
	EntityModDesc
	{
		boost_values
		{
			resistance_all "10,12"
		}

		entity_mods
		{
			health "10.000"
			health_regen "2.000"
			forcefield "21.000"
			radar_range "30.000%"
			movement_speed "7.000%"
			item_cooldowns "-6.000%"
			reflect_damage "5.000%"
			resistance_all "8.000%"
			defense_drone "1.000"
			resistance_physical "7.000%"
			resistance_fire "7.000%"
			resistance_energy "7.000%"
			resistance_acid "7.000%"
			resistance_cryo "7.000%"
			resistance_area "7.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			radar_range "random"
			movement_speed "random"
			item_cooldowns "random"
			reflect_damage "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "3"
			forcefield "29"
			radar_range "1.39999998"
			movement_speed "1.09000003"
			item_cooldowns "0.925000012"
			reflect_damage "1.07000005"
			resistance_physical "1.09000003"
			resistance_fire "1.09000003"
			resistance_energy "1.09000003"
			resistance_acid "1.09000003"
			resistance_cryo "1.09000003"
			resistance_area "1.09000003"
		}

	}

}

items/upgrades/defense_gear_superior_item
{
	EntityModDesc
	{
		boost_values
		{
			resistance_all "14,16"
		}

		entity_mods
		{
			health "20.000"
			health_regen "3.000"
			forcefield "36.000"
			radar_range "50.000%"
			movement_speed "11.000%"
			item_cooldowns "-8.000%"
			reflect_damage "7.000%"
			resistance_all "12.000%"
			defense_drone "1.000"
			resistance_physical "12.000%"
			resistance_fire "12.000%"
			resistance_energy "12.000%"
			resistance_acid "12.000%"
			resistance_cryo "12.000%"
			resistance_area "12.000%"
		}

		mod_flags
		{
			health_regen "random"
			forcefield "random"
			forcefield_regen "random"
			forcefield_regen_cooldown "random"
			radar_range "random"
			movement_speed "random"
			item_cooldowns "random"
			reflect_damage "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
		}

		random_max_values
		{
			health_regen "4"
			forcefield "59"
			radar_range "1.75"
			movement_speed "1.15999997"
			item_cooldowns "0.889999986"
			reflect_damage "1.09000003"
			resistance_physical "1.19000006"
			resistance_fire "1.19000006"
			resistance_energy "1.19000006"
			resistance_acid "1.19000006"
			resistance_cryo "1.19000006"
			resistance_area "1.19000006"
		}

		rarity "SUPERIOR"
	}

}

items/upgrades/defensive_equipment_advanced_item
{
	EntityModDesc
	{
		boost_values
		{
			forcefield "55,65"
		}

		entity_mods
		{
			health "19.000"
			health_regen "2.500"
			forcefield "45.000"
			forcefield_regen_cooldown "-20.000%"
			radar_range "40.000%"
			loot_mods_chance "15.000%"
			loot_resources_chance "15.000%"
			movement_speed "9.000%"
			item_cooldowns "-7.000%"
			reflect_damage "6.000%"
			resistance_all "6.000%"
			defense_drone "1.000"
			resistance_physical "10.000%"
			resistance_fire "10.000%"
			resistance_energy "10.000%"
			resistance_acid "10.000%"
			resistance_cryo "10.000%"
			resistance_area "10.000%"
			loot_equipment_chance "15.000%"
		}

		mod_flags
		{
			health "random"
			health_regen "random"
			forcefield_regen "random"
			radar_range "random"
			loot_mods_chance "random"
			loot_resources_chance "random"
			movement_speed "random"
			item_cooldowns "random"
			reflect_damage "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			health "29"
			health_regen "3.5"
			radar_range "1.64999998"
			loot_mods_chance "1.28999996"
			loot_resources_chance "1.28999996"
			movement_speed "1.12"
			item_cooldowns "0.904999971"
			reflect_damage "1.08000004"
			resistance_all "1.09000003"
			resistance_physical "1.13999999"
			resistance_fire "1.13999999"
			resistance_energy "1.13999999"
			resistance_acid "1.13999999"
			resistance_cryo "1.13999999"
			resistance_area "1.13999999"
			loot_equipment_chance "1.28999996"
		}

		rarity "ADVANCED"
	}

}

items/upgrades/defensive_equipment_extreme_item
{
	EntityModDesc
	{
		boost_values
		{
			forcefield "85,95"
		}

		entity_mods
		{
			health "30.000"
			health_regen "3.500"
			forcefield "75.000"
			forcefield_regen_cooldown "-24.000%"
			radar_range "60.000%"
			loot_mods_chance "25.000%"
			loot_resources_chance "25.000%"
			movement_speed "13.000%"
			item_cooldowns "-9.000%"
			reflect_damage "8.000%"
			resistance_all "10.000%"
			defense_drone "1.000"
			resistance_physical "15.000%"
			resistance_fire "15.000%"
			resistance_energy "15.000%"
			resistance_acid "15.000%"
			resistance_cryo "15.000%"
			resistance_area "15.000%"
			loot_equipment_chance "25.000%"
		}

		mod_flags
		{
			health "random"
			health_regen "random"
			forcefield_regen "random"
			radar_range "random"
			loot_mods_chance "random"
			loot_resources_chance "random"
			movement_speed "random"
			item_cooldowns "random"
			reflect_damage "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			health "49"
			health_regen "4.5"
			radar_range "1.89999998"
			loot_mods_chance "1.49000001"
			loot_resources_chance "1.49000001"
			movement_speed "1.19000006"
			item_cooldowns "0.870000005"
			reflect_damage "1.10000002"
			resistance_all "1.13"
			resistance_physical "1.24000001"
			resistance_fire "1.24000001"
			resistance_energy "1.24000001"
			resistance_acid "1.24000001"
			resistance_cryo "1.24000001"
			resistance_area "1.24000001"
			loot_equipment_chance "1.49000001"
		}

		rarity "EXTREME"
	}

}

items/upgrades/defensive_equipment_standard_item
{
	EntityModDesc
	{
		boost_values
		{
			forcefield "40,50"
		}

		entity_mods
		{
			health "14.000"
			health_regen "2.000"
			forcefield "30.000"
			forcefield_regen_cooldown "-18.000%"
			radar_range "30.000%"
			loot_mods_chance "10.000%"
			loot_resources_chance "10.000%"
			movement_speed "7.000%"
			item_cooldowns "-6.000%"
			reflect_damage "5.000%"
			resistance_all "4.000%"
			defense_drone "1.000"
			resistance_physical "7.000%"
			resistance_fire "7.000%"
			resistance_energy "7.000%"
			resistance_acid "7.000%"
			resistance_cryo "7.000%"
			resistance_area "7.000%"
			loot_equipment_chance "10.000%"
		}

		mod_flags
		{
			health "random"
			health_regen "random"
			forcefield_regen "random"
			radar_range "random"
			loot_mods_chance "random"
			loot_resources_chance "random"
			movement_speed "random"
			item_cooldowns "random"
			reflect_damage "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			health "19"
			health_regen "3"
			radar_range "1.45000005"
			loot_mods_chance "1.19000006"
			loot_resources_chance "1.19000006"
			movement_speed "1.09000003"
			item_cooldowns "0.925000012"
			reflect_damage "1.07000005"
			resistance_all "1.07000005"
			resistance_physical "1.09000003"
			resistance_fire "1.09000003"
			resistance_energy "1.09000003"
			resistance_acid "1.09000003"
			resistance_cryo "1.09000003"
			resistance_area "1.09000003"
			loot_equipment_chance "1.19000006"
		}

	}

}

items/upgrades/defensive_equipment_superior_item
{
	EntityModDesc
	{
		boost_values
		{
			forcefield "70,80"
		}

		entity_mods
		{
			health "24.000"
			health_regen "3.000"
			forcefield "60.000"
			forcefield_regen_cooldown "-22.000%"
			radar_range "50.000%"
			loot_mods_chance "20.000%"
			loot_resources_chance "20.000%"
			movement_speed "11.000%"
			item_cooldowns "-8.000%"
			reflect_damage "7.000%"
			resistance_all "8.000%"
			defense_drone "1.000"
			resistance_physical "12.000%"
			resistance_fire "12.000%"
			resistance_energy "12.000%"
			resistance_acid "12.000%"
			resistance_cryo "12.000%"
			resistance_area "12.000%"
			loot_equipment_chance "20.000%"
		}

		mod_flags
		{
			health "random"
			health_regen "random"
			forcefield_regen "random"
			radar_range "random"
			loot_mods_chance "random"
			loot_resources_chance "random"
			movement_speed "random"
			item_cooldowns "random"
			reflect_damage "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			health "39"
			health_regen "4"
			radar_range "1.75"
			loot_mods_chance "1.38999999"
			loot_resources_chance "1.38999999"
			movement_speed "1.15999997"
			item_cooldowns "0.889999986"
			reflect_damage "1.09000003"
			resistance_all "1.11000001"
			resistance_physical "1.19000006"
			resistance_fire "1.19000006"
			resistance_energy "1.19000006"
			resistance_acid "1.19000006"
			resistance_cryo "1.19000006"
			resistance_area "1.19000006"
			loot_equipment_chance "1.38999999"
		}

		rarity "SUPERIOR"
	}

}

items/upgrades/discovery_tools_advanced_item
{
	EntityModDesc
	{
		boost_values
		{
			movement_speed "14,18"
		}

		entity_mods
		{
			forcefield "29.000"
			radar_range "35.000%"
			loot_mods_chance "15.000%"
			loot_resources_chance "15.000%"
			movement_speed "13.000%"
			item_cooldowns "-7.000%"
			resistance_all "6.000%"
			loot_drone "1.000"
			loot_equipment_chance "15.000%"
		}

		mod_flags
		{
			forcefield "random"
			loot_mods_chance "random"
			loot_resources_chance "random"
			item_cooldowns "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			forcefield "44"
			loot_mods_chance "1.28999996"
			loot_resources_chance "1.28999996"
			item_cooldowns "0.904999971"
			resistance_all "1.09000003"
			loot_equipment_chance "1.28999996"
		}

		rarity "ADVANCED"
	}

}

items/upgrades/discovery_tools_extreme_item
{
	EntityModDesc
	{
		boost_values
		{
			movement_speed "23,25"
		}

		entity_mods
		{
			forcefield "45.000"
			radar_range "55.000%"
			loot_mods_chance "25.000%"
			loot_resources_chance "25.000%"
			movement_speed "20.000%"
			item_cooldowns "-9.000%"
			resistance_all "10.000%"
			loot_drone "1.000"
			loot_equipment_chance "25.000%"
		}

		mod_flags
		{
			forcefield "random"
			loot_mods_chance "random"
			loot_resources_chance "random"
			item_cooldowns "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			forcefield "74"
			loot_mods_chance "1.49000001"
			loot_resources_chance "1.49000001"
			item_cooldowns "0.870000005"
			resistance_all "1.13"
			loot_equipment_chance "1.49000001"
		}

		rarity "EXTREME"
	}

}

items/upgrades/discovery_tools_standard_item
{
	EntityModDesc
	{
		boost_values
		{
			movement_speed "11,15"
		}

		entity_mods
		{
			forcefield "21.000"
			radar_range "25.000%"
			loot_mods_chance "10.000%"
			loot_resources_chance "10.000%"
			movement_speed "10.000%"
			item_cooldowns "-6.000%"
			resistance_all "4.000%"
			loot_drone "1.000"
			loot_equipment_chance "10.000%"
		}

		mod_flags
		{
			forcefield "random"
			loot_mods_chance "random"
			loot_resources_chance "random"
			item_cooldowns "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			forcefield "29"
			loot_mods_chance "1.19000006"
			loot_resources_chance "1.19000006"
			item_cooldowns "0.925000012"
			resistance_all "1.07000005"
			loot_equipment_chance "1.19000006"
		}

	}

}

items/upgrades/discovery_tools_superior_item
{
	EntityModDesc
	{
		boost_values
		{
			movement_speed "18,22"
		}

		entity_mods
		{
			forcefield "36.000"
			radar_range "45.000%"
			loot_mods_chance "20.000%"
			loot_resources_chance "20.000%"
			movement_speed "17.000%"
			item_cooldowns "-8.000%"
			resistance_all "8.000%"
			loot_drone "1.000"
			loot_equipment_chance "20.000%"
		}

		mod_flags
		{
			forcefield "random"
			loot_mods_chance "random"
			loot_resources_chance "random"
			item_cooldowns "random"
			resistance_all "random"
			resistance_physical "random"
			resistance_fire "random"
			resistance_energy "random"
			resistance_acid "random"
			resistance_cryo "random"
			resistance_area "random"
			loot_equipment_chance "random"
		}

		random_max_values
		{
			forcefield "59"
			loot_mods_chance "1.38999999"
			loot_resources_chance "1.38999999"
			item_cooldowns "0.889999986"
			resistance_all "1.11000001"
			loot_equipment_chance "1.38999999"
		}

		rarity "SUPERIOR"
	}

}

items/upgrades/energy_armor_advanced_item
{
	EntityModDesc
	{
		boost_values
		{
			resistance_energy "17,20"
		}

		entity_mods
		{
			health "19.000"
			health_regen "2.500"
			forcefield "22.000"
			forcefield_regen_cooldown "-10.000%"
